%time,field.clock
176614000000,176614000000
176615000000,176615000000
176616000000,176616000000
176616000000,176617000000
176618000000,176618000000
176619000000,176619000000
176620000000,176620000000
176621000000,176621000000
176622000000,176622000000
176623000000,176623000000
176624000000,176624000000
176625000000,176625000000
176626000000,176626000000
176627000000,176627000000
176628000000,176628000000
176629000000,176629000000
176630000000,176630000000
176631000000,176631000000
176632000000,176632000000
176633000000,176633000000
176634000000,176634000000
176635000000,176635000000
176636000000,176636000000
176637000000,176637000000
176638000000,176638000000
176639000000,176639000000
176640000000,176640000000
176640000000,176641000000
176642000000,176642000000
176643000000,176643000000
176644000000,176644000000
176645000000,176645000000
176646000000,176646000000
176647000000,176647000000
176648000000,176648000000
176649000000,176649000000
176650000000,176650000000
176651000000,176651000000
176652000000,176652000000
176653000000,176653000000
176654000000,176654000000
176655000000,176655000000
176656000000,176656000000
176657000000,176657000000
176658000000,176658000000
176659000000,176659000000
176660000000,176660000000
176661000000,176661000000
176662000000,176662000000
176663000000,176663000000
176664000000,176664000000
176665000000,176665000000
176666000000,176666000000
176667000000,176667000000
176668000000,176668000000
176669000000,176669000000
176670000000,176670000000
176671000000,176671000000
176672000000,176672000000
176673000000,176673000000
176674000000,176674000000
176675000000,176675000000
176676000000,176676000000
176677000000,176677000000
176678000000,176678000000
176679000000,176679000000
176679000000,176680000000
176680000000,176681000000
176682000000,176682000000
176683000000,176683000000
176684000000,176684000000
176685000000,176685000000
176686000000,176686000000
176687000000,176687000000
176688000000,176688000000
176689000000,176689000000
176690000000,176690000000
176691000000,176691000000
176692000000,176692000000
176693000000,176693000000
176694000000,176694000000
176695000000,176695000000
176696000000,176696000000
176697000000,176697000000
176698000000,176698000000
176699000000,176699000000
176700000000,176700000000
176701000000,176701000000
176702000000,176702000000
176703000000,176703000000
176704000000,176704000000
176705000000,176705000000
176706000000,176706000000
176707000000,176707000000
176708000000,176708000000
176709000000,176709000000
176710000000,176710000000
176711000000,176711000000
176712000000,176712000000
176713000000,176713000000
176714000000,176714000000
176715000000,176715000000
176716000000,176716000000
176717000000,176717000000
176718000000,176718000000
176719000000,176719000000
176720000000,176720000000
176721000000,176721000000
176722000000,176722000000
176723000000,176723000000
176724000000,176724000000
176725000000,176725000000
176726000000,176726000000
176727000000,176727000000
176728000000,176728000000
176729000000,176729000000
176730000000,176730000000
176731000000,176731000000
176732000000,176732000000
176733000000,176733000000
176734000000,176734000000
176735000000,176735000000
176736000000,176736000000
176737000000,176737000000
176738000000,176738000000
176739000000,176739000000
176740000000,176740000000
176741000000,176741000000
176742000000,176742000000
176743000000,176743000000
176744000000,176744000000
176745000000,176745000000
176746000000,176746000000
176747000000,176747000000
176748000000,176748000000
176748000000,176749000000
176750000000,176750000000
176751000000,176751000000
176752000000,176752000000
176753000000,176753000000
176754000000,176754000000
176755000000,176755000000
176756000000,176756000000
176757000000,176757000000
176758000000,176758000000
176759000000,176759000000
176760000000,176760000000
176761000000,176761000000
176762000000,176762000000
176763000000,176763000000
176764000000,176764000000
176765000000,176765000000
176766000000,176766000000
176767000000,176767000000
176768000000,176768000000
176769000000,176769000000
176770000000,176770000000
176771000000,176771000000
176772000000,176772000000
176773000000,176773000000
176774000000,176774000000
176775000000,176775000000
176776000000,176776000000
176776000000,176777000000
176778000000,176778000000
176779000000,176779000000
176780000000,176780000000
176780000000,176781000000
176782000000,176782000000
176783000000,176783000000
176784000000,176784000000
176785000000,176785000000
176786000000,176786000000
176787000000,176787000000
176788000000,176788000000
176789000000,176789000000
176790000000,176790000000
176791000000,176791000000
176792000000,176792000000
176793000000,176793000000
176794000000,176794000000
176795000000,176795000000
176796000000,176796000000
176797000000,176797000000
176798000000,176798000000
176799000000,176799000000
176800000000,176800000000
176801000000,176801000000
176802000000,176802000000
176803000000,176803000000
176804000000,176804000000
176805000000,176805000000
176806000000,176806000000
176807000000,176807000000
176808000000,176808000000
176809000000,176809000000
176810000000,176810000000
176811000000,176811000000
176812000000,176812000000
176813000000,176813000000
176814000000,176814000000
176815000000,176815000000
176816000000,176816000000
176817000000,176817000000
176818000000,176818000000
176819000000,176819000000
176820000000,176820000000
176821000000,176821000000
176822000000,176822000000
176823000000,176823000000
176824000000,176824000000
176825000000,176825000000
176826000000,176826000000
176827000000,176827000000
176828000000,176828000000
176829000000,176829000000
176830000000,176830000000
176831000000,176831000000
176832000000,176832000000
176833000000,176833000000
176834000000,176834000000
176835000000,176835000000
176836000000,176836000000
176837000000,176837000000
176838000000,176838000000
176839000000,176839000000
176840000000,176840000000
176841000000,176841000000
176842000000,176842000000
176843000000,176843000000
176844000000,176844000000
176845000000,176845000000
176846000000,176846000000
176847000000,176847000000
176848000000,176848000000
176849000000,176849000000
176850000000,176850000000
176851000000,176851000000
176852000000,176852000000
176853000000,176853000000
176854000000,176854000000
176855000000,176855000000
176856000000,176856000000
176857000000,176857000000
176858000000,176858000000
176859000000,176859000000
176860000000,176860000000
176861000000,176861000000
176862000000,176862000000
176863000000,176863000000
176864000000,176864000000
176865000000,176865000000
176866000000,176866000000
176867000000,176867000000
176868000000,176868000000
176869000000,176869000000
176870000000,176870000000
176871000000,176871000000
176872000000,176872000000
176873000000,176873000000
176874000000,176874000000
176875000000,176875000000
176876000000,176876000000
176877000000,176877000000
176878000000,176878000000
176879000000,176879000000
176880000000,176880000000
176881000000,176881000000
176882000000,176882000000
176883000000,176883000000
176884000000,176884000000
176885000000,176885000000
176886000000,176886000000
176887000000,176887000000
176888000000,176888000000
176889000000,176889000000
176890000000,176890000000
176891000000,176891000000
176892000000,176892000000
176893000000,176893000000
176894000000,176894000000
176895000000,176895000000
176896000000,176896000000
176897000000,176897000000
176898000000,176898000000
176899000000,176899000000
176900000000,176900000000
176901000000,176901000000
176902000000,176902000000
176903000000,176903000000
176904000000,176904000000
176905000000,176905000000
176906000000,176906000000
176907000000,176907000000
176908000000,176908000000
176909000000,176909000000
176910000000,176910000000
176911000000,176911000000
176912000000,176912000000
176913000000,176913000000
176914000000,176914000000
176915000000,176915000000
176916000000,176916000000
176916000000,176917000000
176918000000,176918000000
176919000000,176919000000
176920000000,176920000000
176921000000,176921000000
176922000000,176922000000
176923000000,176923000000
176924000000,176924000000
176925000000,176925000000
176926000000,176926000000
176927000000,176927000000
176928000000,176928000000
176929000000,176929000000
176930000000,176930000000
176931000000,176931000000
176932000000,176932000000
176933000000,176933000000
176934000000,176934000000
176935000000,176935000000
176936000000,176936000000
176937000000,176937000000
176938000000,176938000000
176939000000,176939000000
176940000000,176940000000
176941000000,176941000000
176942000000,176942000000
176943000000,176943000000
176944000000,176944000000
176945000000,176945000000
176946000000,176946000000
176947000000,176947000000
176948000000,176948000000
176949000000,176949000000
176950000000,176950000000
176951000000,176951000000
176952000000,176952000000
176953000000,176953000000
176954000000,176954000000
176955000000,176955000000
176956000000,176956000000
176957000000,176957000000
176958000000,176958000000
176959000000,176959000000
176960000000,176960000000
176961000000,176961000000
176962000000,176962000000
176963000000,176963000000
176964000000,176964000000
176965000000,176965000000
176966000000,176966000000
176967000000,176967000000
176968000000,176968000000
176969000000,176969000000
176970000000,176970000000
176971000000,176971000000
176972000000,176972000000
176973000000,176973000000
176974000000,176974000000
176975000000,176975000000
176976000000,176976000000
176977000000,176977000000
176978000000,176978000000
176979000000,176979000000
176980000000,176980000000
176981000000,176981000000
176982000000,176982000000
176983000000,176983000000
176984000000,176984000000
176985000000,176985000000
176986000000,176986000000
176987000000,176987000000
176988000000,176988000000
176989000000,176989000000
176990000000,176990000000
176991000000,176991000000
176992000000,176992000000
176993000000,176993000000
176994000000,176994000000
176995000000,176995000000
176996000000,176996000000
176997000000,176997000000
176998000000,176998000000
176999000000,176999000000
177000000000,177000000000
177001000000,177001000000
177002000000,177002000000
177003000000,177003000000
177004000000,177004000000
177005000000,177005000000
177006000000,177006000000
177007000000,177007000000
177008000000,177008000000
177009000000,177009000000
177010000000,177010000000
177011000000,177011000000
177012000000,177012000000
177013000000,177013000000
177014000000,177014000000
177015000000,177015000000
177016000000,177016000000
177017000000,177017000000
177018000000,177018000000
177019000000,177019000000
177020000000,177020000000
177021000000,177021000000
177022000000,177022000000
177023000000,177023000000
177024000000,177024000000
177025000000,177025000000
177026000000,177026000000
177027000000,177027000000
177028000000,177028000000
177029000000,177029000000
177030000000,177030000000
177031000000,177031000000
177032000000,177032000000
177033000000,177033000000
177034000000,177034000000
177035000000,177035000000
177036000000,177036000000
177037000000,177037000000
177038000000,177038000000
177039000000,177039000000
177040000000,177040000000
177041000000,177041000000
177042000000,177042000000
177043000000,177043000000
177044000000,177044000000
177045000000,177045000000
177046000000,177046000000
177047000000,177047000000
177048000000,177048000000
177049000000,177049000000
177050000000,177050000000
177051000000,177051000000
177052000000,177052000000
177053000000,177053000000
177054000000,177054000000
177055000000,177055000000
177056000000,177056000000
177057000000,177057000000
177058000000,177058000000
177059000000,177059000000
177060000000,177060000000
177061000000,177061000000
177062000000,177062000000
177063000000,177063000000
177064000000,177064000000
177065000000,177065000000
177066000000,177066000000
177067000000,177067000000
177068000000,177068000000
177069000000,177069000000
177070000000,177070000000
177071000000,177071000000
177072000000,177072000000
177073000000,177073000000
177074000000,177074000000
177075000000,177075000000
177076000000,177076000000
177077000000,177077000000
177078000000,177078000000
177079000000,177079000000
177080000000,177080000000
177080000000,177081000000
177082000000,177082000000
177083000000,177083000000
177084000000,177084000000
177085000000,177085000000
177086000000,177086000000
177087000000,177087000000
177088000000,177088000000
177088000000,177089000000
177090000000,177090000000
177091000000,177091000000
177092000000,177092000000
177093000000,177093000000
177094000000,177094000000
177095000000,177095000000
177096000000,177096000000
177097000000,177097000000
177098000000,177098000000
177099000000,177099000000
177100000000,177100000000
177101000000,177101000000
177102000000,177102000000
177103000000,177103000000
177104000000,177104000000
177105000000,177105000000
177106000000,177106000000
177107000000,177107000000
177108000000,177108000000
177109000000,177109000000
177110000000,177110000000
177111000000,177111000000
177112000000,177112000000
177113000000,177113000000
177114000000,177114000000
177115000000,177115000000
177116000000,177116000000
177117000000,177117000000
177118000000,177118000000
177119000000,177119000000
177120000000,177120000000
177121000000,177121000000
177122000000,177122000000
177123000000,177123000000
177124000000,177124000000
177125000000,177125000000
177126000000,177126000000
177127000000,177127000000
177127000000,177128000000
177129000000,177129000000
177130000000,177130000000
177131000000,177131000000
177132000000,177132000000
177133000000,177133000000
177134000000,177134000000
177135000000,177135000000
177136000000,177136000000
177137000000,177137000000
177138000000,177138000000
177139000000,177139000000
177140000000,177140000000
177140000000,177141000000
177142000000,177142000000
177143000000,177143000000
177144000000,177144000000
177145000000,177145000000
177146000000,177146000000
177147000000,177147000000
177148000000,177148000000
177149000000,177149000000
177150000000,177150000000
177151000000,177151000000
177152000000,177152000000
177153000000,177153000000
177154000000,177154000000
177155000000,177155000000
177156000000,177156000000
177157000000,177157000000
177158000000,177158000000
177159000000,177159000000
177160000000,177160000000
177160000000,177161000000
177162000000,177162000000
177163000000,177163000000
177164000000,177164000000
177165000000,177165000000
177166000000,177166000000
177167000000,177167000000
177168000000,177168000000
177169000000,177169000000
177170000000,177170000000
177171000000,177171000000
177172000000,177172000000
177173000000,177173000000
177174000000,177174000000
177175000000,177175000000
177176000000,177176000000
177177000000,177177000000
177178000000,177178000000
177179000000,177179000000
177180000000,177180000000
177181000000,177181000000
177182000000,177182000000
177183000000,177183000000
177184000000,177184000000
177185000000,177185000000
177186000000,177186000000
177187000000,177187000000
177187000000,177188000000
177189000000,177189000000
177190000000,177190000000
177191000000,177191000000
177192000000,177192000000
177193000000,177193000000
177194000000,177194000000
177195000000,177195000000
177196000000,177196000000
177197000000,177197000000
177198000000,177198000000
177199000000,177199000000
177200000000,177200000000
177201000000,177201000000
177202000000,177202000000
177203000000,177203000000
177204000000,177204000000
177205000000,177205000000
177206000000,177206000000
177207000000,177207000000
177208000000,177208000000
177209000000,177209000000
177210000000,177210000000
177211000000,177211000000
177212000000,177212000000
177213000000,177213000000
177214000000,177214000000
177215000000,177215000000
177216000000,177216000000
177216000000,177217000000
177218000000,177218000000
177219000000,177219000000
177220000000,177220000000
177221000000,177221000000
177222000000,177222000000
177223000000,177223000000
177224000000,177224000000
177225000000,177225000000
177226000000,177226000000
177227000000,177227000000
177228000000,177228000000
177229000000,177229000000
177230000000,177230000000
177231000000,177231000000
177232000000,177232000000
177233000000,177233000000
177234000000,177234000000
177235000000,177235000000
177236000000,177236000000
177237000000,177237000000
177238000000,177238000000
177239000000,177239000000
177240000000,177240000000
177241000000,177241000000
177242000000,177242000000
177243000000,177243000000
177244000000,177244000000
177245000000,177245000000
177246000000,177246000000
177247000000,177247000000
177248000000,177248000000
177249000000,177249000000
177250000000,177250000000
177251000000,177251000000
177252000000,177252000000
177253000000,177253000000
177254000000,177254000000
177255000000,177255000000
177256000000,177256000000
177257000000,177257000000
177258000000,177258000000
177259000000,177259000000
177260000000,177260000000
177261000000,177261000000
177262000000,177262000000
177263000000,177263000000
177264000000,177264000000
177265000000,177265000000
177266000000,177266000000
177267000000,177267000000
177268000000,177268000000
177269000000,177269000000
177270000000,177270000000
177271000000,177271000000
177272000000,177272000000
177273000000,177273000000
177274000000,177274000000
177275000000,177275000000
177276000000,177276000000
177277000000,177277000000
177278000000,177278000000
177279000000,177279000000
177280000000,177280000000
177281000000,177281000000
177282000000,177282000000
177283000000,177283000000
177284000000,177284000000
177285000000,177285000000
177286000000,177286000000
177287000000,177287000000
177288000000,177288000000
177289000000,177289000000
177290000000,177290000000
177291000000,177291000000
177292000000,177292000000
177293000000,177293000000
177294000000,177294000000
177295000000,177295000000
177296000000,177296000000
177297000000,177297000000
177298000000,177298000000
177299000000,177299000000
177300000000,177300000000
177301000000,177301000000
177302000000,177302000000
177303000000,177303000000
177304000000,177304000000
177305000000,177305000000
177306000000,177306000000
177307000000,177307000000
177308000000,177308000000
177309000000,177309000000
177310000000,177310000000
177311000000,177311000000
177312000000,177312000000
177313000000,177313000000
177314000000,177314000000
177315000000,177315000000
177316000000,177316000000
177317000000,177317000000
177318000000,177318000000
177319000000,177319000000
177320000000,177320000000
177320000000,177321000000
177322000000,177322000000
177323000000,177323000000
177324000000,177324000000
177325000000,177325000000
177326000000,177326000000
177327000000,177327000000
177328000000,177328000000
177329000000,177329000000
177330000000,177330000000
177331000000,177331000000
177332000000,177332000000
177333000000,177333000000
177334000000,177334000000
177335000000,177335000000
177336000000,177336000000
177337000000,177337000000
177338000000,177338000000
177339000000,177339000000
177340000000,177340000000
177341000000,177341000000
177342000000,177342000000
177343000000,177343000000
177344000000,177344000000
177345000000,177345000000
177346000000,177346000000
177347000000,177347000000
177348000000,177348000000
177349000000,177349000000
177350000000,177350000000
177351000000,177351000000
177352000000,177352000000
177353000000,177353000000
177354000000,177354000000
177355000000,177355000000
177356000000,177356000000
177357000000,177357000000
177358000000,177358000000
177359000000,177359000000
177360000000,177360000000
177361000000,177361000000
177362000000,177362000000
177363000000,177363000000
177364000000,177364000000
177365000000,177365000000
177366000000,177366000000
177367000000,177367000000
177368000000,177368000000
177368000000,177369000000
177370000000,177370000000
177371000000,177371000000
177372000000,177372000000
177373000000,177373000000
177374000000,177374000000
177375000000,177375000000
177376000000,177376000000
177377000000,177377000000
177378000000,177378000000
177379000000,177379000000
177380000000,177380000000
177381000000,177381000000
177382000000,177382000000
177383000000,177383000000
177384000000,177384000000
177385000000,177385000000
177386000000,177386000000
177387000000,177387000000
177388000000,177388000000
177389000000,177389000000
177390000000,177390000000
177391000000,177391000000
177392000000,177392000000
177393000000,177393000000
177394000000,177394000000
177395000000,177395000000
177396000000,177396000000
177397000000,177397000000
177398000000,177398000000
177399000000,177399000000
177400000000,177400000000
177401000000,177401000000
177402000000,177402000000
177403000000,177403000000
177404000000,177404000000
177405000000,177405000000
177406000000,177406000000
177407000000,177407000000
177408000000,177408000000
177409000000,177409000000
177410000000,177410000000
177411000000,177411000000
177412000000,177412000000
177413000000,177413000000
177414000000,177414000000
177415000000,177415000000
177416000000,177416000000
177417000000,177417000000
177418000000,177418000000
177419000000,177419000000
177420000000,177420000000
177421000000,177421000000
177422000000,177422000000
177423000000,177423000000
177424000000,177424000000
177425000000,177425000000
177426000000,177426000000
177427000000,177427000000
177428000000,177428000000
177429000000,177429000000
177430000000,177430000000
177431000000,177431000000
177432000000,177432000000
177432000000,177433000000
177434000000,177434000000
177435000000,177435000000
177436000000,177436000000
177437000000,177437000000
177438000000,177438000000
177439000000,177439000000
177440000000,177440000000
177441000000,177441000000
177442000000,177442000000
177443000000,177443000000
177444000000,177444000000
177445000000,177445000000
177446000000,177446000000
177447000000,177447000000
177448000000,177448000000
177449000000,177449000000
177450000000,177450000000
177451000000,177451000000
177452000000,177452000000
177453000000,177453000000
177454000000,177454000000
177455000000,177455000000
177456000000,177456000000
177457000000,177457000000
177458000000,177458000000
177459000000,177459000000
177460000000,177460000000
177461000000,177461000000
177462000000,177462000000
177463000000,177463000000
177464000000,177464000000
177465000000,177465000000
177466000000,177466000000
177467000000,177467000000
177468000000,177468000000
177469000000,177469000000
177470000000,177470000000
177471000000,177471000000
177472000000,177472000000
177473000000,177473000000
177474000000,177474000000
177475000000,177475000000
177476000000,177476000000
177477000000,177477000000
177477000000,177478000000
177479000000,177479000000
177480000000,177480000000
177481000000,177481000000
177482000000,177482000000
177483000000,177483000000
177484000000,177484000000
177485000000,177485000000
177486000000,177486000000
177487000000,177487000000
177488000000,177488000000
177489000000,177489000000
177490000000,177490000000
177491000000,177491000000
177492000000,177492000000
177493000000,177493000000
177494000000,177494000000
177495000000,177495000000
177496000000,177496000000
177497000000,177497000000
177498000000,177498000000
177499000000,177499000000
177500000000,177500000000
177501000000,177501000000
177502000000,177502000000
177503000000,177503000000
177504000000,177504000000
177505000000,177505000000
177506000000,177506000000
177507000000,177507000000
177508000000,177508000000
177509000000,177509000000
177510000000,177510000000
177511000000,177511000000
177512000000,177512000000
177513000000,177513000000
177514000000,177514000000
177515000000,177515000000
177516000000,177516000000
177517000000,177517000000
177518000000,177518000000
177519000000,177519000000
177520000000,177520000000
177521000000,177521000000
177522000000,177522000000
177523000000,177523000000
177524000000,177524000000
177525000000,177525000000
177526000000,177526000000
177527000000,177527000000
177528000000,177528000000
177529000000,177529000000
177530000000,177530000000
177531000000,177531000000
177532000000,177532000000
177533000000,177533000000
177534000000,177534000000
177535000000,177535000000
177536000000,177536000000
177537000000,177537000000
177538000000,177538000000
177539000000,177539000000
177540000000,177540000000
177541000000,177541000000
177542000000,177542000000
177543000000,177543000000
177544000000,177544000000
177545000000,177545000000
177546000000,177546000000
177547000000,177547000000
177548000000,177548000000
177549000000,177549000000
177550000000,177550000000
177551000000,177551000000
177552000000,177552000000
177553000000,177553000000
177554000000,177554000000
177555000000,177555000000
177556000000,177556000000
177557000000,177557000000
177558000000,177558000000
177559000000,177559000000
177560000000,177560000000
177561000000,177561000000
177562000000,177562000000
177563000000,177563000000
177564000000,177564000000
177565000000,177565000000
177566000000,177566000000
177567000000,177567000000
177568000000,177568000000
177569000000,177569000000
177570000000,177570000000
177571000000,177571000000
177572000000,177572000000
177573000000,177573000000
177574000000,177574000000
177575000000,177575000000
177576000000,177576000000
177577000000,177577000000
177578000000,177578000000
177579000000,177579000000
177580000000,177580000000
177580000000,177581000000
177582000000,177582000000
177583000000,177583000000
177584000000,177584000000
177585000000,177585000000
177586000000,177586000000
177587000000,177587000000
177588000000,177588000000
177589000000,177589000000
177590000000,177590000000
177591000000,177591000000
177592000000,177592000000
177593000000,177593000000
177594000000,177594000000
177595000000,177595000000
177596000000,177596000000
177596000000,177597000000
177598000000,177598000000
177599000000,177599000000
177600000000,177600000000
177601000000,177601000000
177602000000,177602000000
177603000000,177603000000
177604000000,177604000000
177604000000,177605000000
177606000000,177606000000
177607000000,177607000000
177608000000,177608000000
177609000000,177609000000
177610000000,177610000000
177611000000,177611000000
177611000000,177612000000
177612000000,177613000000
177614000000,177614000000
177615000000,177615000000
177616000000,177616000000
177617000000,177617000000
177618000000,177618000000
177619000000,177619000000
177620000000,177620000000
177621000000,177621000000
177622000000,177622000000
177623000000,177623000000
177624000000,177624000000
177625000000,177625000000
177626000000,177626000000
177627000000,177627000000
177628000000,177628000000
177629000000,177629000000
177630000000,177630000000
177631000000,177631000000
177632000000,177632000000
177633000000,177633000000
177634000000,177634000000
177635000000,177635000000
177636000000,177636000000
177637000000,177637000000
177638000000,177638000000
177639000000,177639000000
177640000000,177640000000
177641000000,177641000000
177642000000,177642000000
177643000000,177643000000
177644000000,177644000000
177645000000,177645000000
177646000000,177646000000
177647000000,177647000000
177648000000,177648000000
177649000000,177649000000
177650000000,177650000000
177651000000,177651000000
177652000000,177652000000
177653000000,177653000000
177654000000,177654000000
177655000000,177655000000
177656000000,177656000000
177657000000,177657000000
177658000000,177658000000
177659000000,177659000000
177660000000,177660000000
177661000000,177661000000
177662000000,177662000000
177663000000,177663000000
177664000000,177664000000
177665000000,177665000000
177666000000,177666000000
177667000000,177667000000
177668000000,177668000000
177669000000,177669000000
177670000000,177670000000
177671000000,177671000000
177672000000,177672000000
177673000000,177673000000
177674000000,177674000000
177675000000,177675000000
177676000000,177676000000
177677000000,177677000000
177678000000,177678000000
177679000000,177679000000
177680000000,177680000000
177681000000,177681000000
177682000000,177682000000
177683000000,177683000000
177684000000,177684000000
177685000000,177685000000
177686000000,177686000000
177687000000,177687000000
177688000000,177688000000
177689000000,177689000000
177690000000,177690000000
177691000000,177691000000
177692000000,177692000000
177693000000,177693000000
177694000000,177694000000
177694000000,177695000000
177696000000,177696000000
177697000000,177697000000
177698000000,177698000000
177699000000,177699000000
177700000000,177700000000
177701000000,177701000000
177702000000,177702000000
177703000000,177703000000
177704000000,177704000000
177705000000,177705000000
177706000000,177706000000
177707000000,177707000000
177708000000,177708000000
177709000000,177709000000
177710000000,177710000000
177711000000,177711000000
177712000000,177712000000
177713000000,177713000000
177714000000,177714000000
177715000000,177715000000
177716000000,177716000000
177717000000,177717000000
177718000000,177718000000
177719000000,177719000000
177720000000,177720000000
177720000000,177721000000
177722000000,177722000000
177723000000,177723000000
177724000000,177724000000
177724000000,177725000000
177726000000,177726000000
177727000000,177727000000
177728000000,177728000000
177729000000,177729000000
177730000000,177730000000
177731000000,177731000000
177732000000,177732000000
177733000000,177733000000
177734000000,177734000000
177735000000,177735000000
177736000000,177736000000
177737000000,177737000000
177738000000,177738000000
177739000000,177739000000
177740000000,177740000000
177741000000,177741000000
177742000000,177742000000
177743000000,177743000000
177744000000,177744000000
177745000000,177745000000
177746000000,177746000000
177746000000,177747000000
177748000000,177748000000
177749000000,177749000000
177750000000,177750000000
177751000000,177751000000
177752000000,177752000000
177753000000,177753000000
177754000000,177754000000
177755000000,177755000000
177756000000,177756000000
177757000000,177757000000
177758000000,177758000000
177759000000,177759000000
177760000000,177760000000
177761000000,177761000000
177762000000,177762000000
177763000000,177763000000
177764000000,177764000000
177765000000,177765000000
177766000000,177766000000
177767000000,177767000000
177768000000,177768000000
177769000000,177769000000
177770000000,177770000000
177771000000,177771000000
177772000000,177772000000
177773000000,177773000000
177774000000,177774000000
177775000000,177775000000
177776000000,177776000000
177777000000,177777000000
177778000000,177778000000
177779000000,177779000000
177780000000,177780000000
177781000000,177781000000
177782000000,177782000000
177783000000,177783000000
177784000000,177784000000
177784000000,177785000000
177786000000,177786000000
177787000000,177787000000
177788000000,177788000000
177789000000,177789000000
177790000000,177790000000
177791000000,177791000000
177792000000,177792000000
177793000000,177793000000
177794000000,177794000000
177795000000,177795000000
177796000000,177796000000
177797000000,177797000000
177798000000,177798000000
177799000000,177799000000
177800000000,177800000000
177801000000,177801000000
177802000000,177802000000
177803000000,177803000000
177804000000,177804000000
177805000000,177805000000
177806000000,177806000000
177807000000,177807000000
177808000000,177808000000
177809000000,177809000000
177810000000,177810000000
177811000000,177811000000
177812000000,177812000000
177813000000,177813000000
177814000000,177814000000
177815000000,177815000000
177816000000,177816000000
177817000000,177817000000
177818000000,177818000000
177819000000,177819000000
177820000000,177820000000
177821000000,177821000000
177822000000,177822000000
177823000000,177823000000
177824000000,177824000000
177825000000,177825000000
177826000000,177826000000
177827000000,177827000000
177828000000,177828000000
177828000000,177829000000
177830000000,177830000000
177831000000,177831000000
177832000000,177832000000
177833000000,177833000000
177834000000,177834000000
177835000000,177835000000
177836000000,177836000000
177836000000,177837000000
177838000000,177838000000
177839000000,177839000000
177840000000,177840000000
177841000000,177841000000
177842000000,177842000000
177843000000,177843000000
177844000000,177844000000
177845000000,177845000000
177846000000,177846000000
177847000000,177847000000
177848000000,177848000000
177849000000,177849000000
177850000000,177850000000
177851000000,177851000000
177852000000,177852000000
177853000000,177853000000
177854000000,177854000000
177855000000,177855000000
177856000000,177856000000
177857000000,177857000000
177858000000,177858000000
177859000000,177859000000
177860000000,177860000000
177861000000,177861000000
177862000000,177862000000
177863000000,177863000000
177864000000,177864000000
177865000000,177865000000
177866000000,177866000000
177867000000,177867000000
177868000000,177868000000
177869000000,177869000000
177870000000,177870000000
177871000000,177871000000
177872000000,177872000000
177872000000,177873000000
177874000000,177874000000
177875000000,177875000000
177876000000,177876000000
177877000000,177877000000
177878000000,177878000000
177879000000,177879000000
177880000000,177880000000
177881000000,177881000000
177882000000,177882000000
177883000000,177883000000
177884000000,177884000000
177885000000,177885000000
177886000000,177886000000
177887000000,177887000000
177888000000,177888000000
177889000000,177889000000
177890000000,177890000000
177890000000,177891000000
177892000000,177892000000
177893000000,177893000000
177894000000,177894000000
177895000000,177895000000
177896000000,177896000000
177897000000,177897000000
177898000000,177898000000
177899000000,177899000000
177900000000,177900000000
177901000000,177901000000
177902000000,177902000000
177903000000,177903000000
177904000000,177904000000
177905000000,177905000000
177906000000,177906000000
177907000000,177907000000
177908000000,177908000000
177909000000,177909000000
177910000000,177910000000
177911000000,177911000000
177912000000,177912000000
177913000000,177913000000
177914000000,177914000000
177915000000,177915000000
177916000000,177916000000
177917000000,177917000000
177917000000,177918000000
177920000000,177919000000
177920000000,177920000000
177921000000,177921000000
177922000000,177922000000
177923000000,177923000000
177924000000,177924000000
177925000000,177925000000
177926000000,177926000000
177927000000,177927000000
177928000000,177928000000
177929000000,177929000000
177930000000,177930000000
177931000000,177931000000
177932000000,177932000000
177933000000,177933000000
177934000000,177934000000
177935000000,177935000000
177936000000,177936000000
177937000000,177937000000
177938000000,177938000000
177939000000,177939000000
177940000000,177940000000
177941000000,177941000000
177942000000,177942000000
177943000000,177943000000
177944000000,177944000000
177945000000,177945000000
177946000000,177946000000
177947000000,177947000000
177948000000,177948000000
177949000000,177949000000
177950000000,177950000000
177951000000,177951000000
177952000000,177952000000
177953000000,177953000000
177954000000,177954000000
177955000000,177955000000
177956000000,177956000000
177957000000,177957000000
177958000000,177958000000
177959000000,177959000000
177960000000,177960000000
177961000000,177961000000
177962000000,177962000000
177963000000,177963000000
177963000000,177964000000
177965000000,177965000000
177966000000,177966000000
177967000000,177967000000
177968000000,177968000000
177969000000,177969000000
177970000000,177970000000
177971000000,177971000000
177972000000,177972000000
177973000000,177973000000
177974000000,177974000000
177975000000,177975000000
177976000000,177976000000
177977000000,177977000000
177978000000,177978000000
177979000000,177979000000
177980000000,177980000000
177981000000,177981000000
177982000000,177982000000
177983000000,177983000000
177984000000,177984000000
177984000000,177985000000
177986000000,177986000000
177987000000,177987000000
177988000000,177988000000
177989000000,177989000000
177990000000,177990000000
177991000000,177991000000
177992000000,177992000000
177993000000,177993000000
177994000000,177994000000
177995000000,177995000000
177995000000,177996000000
177997000000,177997000000
177998000000,177998000000
177999000000,177999000000
178000000000,178000000000
178001000000,178001000000
178002000000,178002000000
178003000000,178003000000
178004000000,178004000000
178005000000,178005000000
178006000000,178006000000
178007000000,178007000000
178008000000,178008000000
178009000000,178009000000
178009000000,178010000000
178011000000,178011000000
178012000000,178012000000
